DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND_NAME,LIFESTAGE,PREMIUM_CUSTOMER
2018-07-05,26,26355,23799,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-25,26,26374,23905,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-28,27,27061,24021,40,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-03-31,27,27166,24201,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-09-03,27,27204,24246,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-19,27,27237,24299,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-10-02,27,27280,24362,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-07,28,28000,24533,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-02-18,28,28060,24881,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-10-21,28,28174,25570,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-16,28,28188,25658,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-05-26,28,28188,25661,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-17,28,28204,25738,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-04-24,28,28204,25740,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-06-05,28,28218,25816,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-09,29,29012,25942,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-12-07,29,29012,25943,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-16,29,29193,26214,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-07-23,29,29202,26227,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-01-06,30,30077,26944,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2018-11-02,30,30168,27555,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-02,30,30211,27815,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-26,32,32000,27977,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-06-06,32,32000,27983,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-07-06,32,32034,28173,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-08,32,32034,28174,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-09-12,32,32034,28175,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-08,32,32064,28391,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-08,32,32099,28617,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-04-06,32,32152,28927,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-02-16,32,32224,29364,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-06,33,33014,29517,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-06-25,33,33014,29518,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-11-12,33,33058,29786,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-20,33,33058,29787,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-03-20,33,33136,30319,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-16,33,33255,31062,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-07-25,34,34003,31070,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-29,34,34143,31269,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-10-13,34,34152,31289,47,1,4.4,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-12-18,34,34152,31290,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-07,34,34237,31415,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-06-25,34,34256,31446,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-09-27,34,34314,31515,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-25,34,34314,31516,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-11-14,34,34343,31554,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-27,34,34349,31563,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-10-11,35,35004,31595,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-12-03,35,35052,31632,22,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-29,35,35100,31670,22,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-30,35,35151,31711,33,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-02-07,35,35245,31796,33,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-04-16,35,35278,31826,77,1,4.4,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-02-24,35,35302,31847,1,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-04-23,35,35331,31870,22,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-03-11,35,35367,31911,21,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-19,35,35399,31938,27,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-22,35,35486,32018,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-04-18,36,36007,32061,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-14,36,36102,32429,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-04-22,36,36205,32803,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-01,36,36335,33327,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-10-26,36,36341,33346,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-11-24,36,36349,33385,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-11-07,36,36362,33441,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-01,38,38001,34007,27,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-01-04,38,38104,34137,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-02-17,38,38298,34350,61,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-21,38,38356,34412,2,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-06-05,38,38396,34450,30,1,4.4,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-05-04,38,38422,34485,44,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-08,38,38468,34544,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-03-30,39,39006,34632,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-04-07,39,39006,34633,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-10,39,39061,34988,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-03-05,39,39061,34991,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-03-17,39,39061,34992,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-03-17,39,39143,35497,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-03-25,39,39155,35571,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-04-08,40,40034,36270,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-05-25,40,40269,37336,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-22,40,40269,37338,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-13,40,40278,37376,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-02-16,41,41005,37921,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-15,41,41032,37949,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-01-09,41,41092,38006,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-17,41,41098,38014,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-03-16,41,41169,38083,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-02-10,41,41247,38173,29,1,3.0,175,French,YOUNG SINGLES/COUPLES,Budget
2018-07-22,41,41282,38220,30,1,4.4,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-03-10,41,41295,38234,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-24,41,41314,38260,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-05,41,41319,38269,29,1,3.0,175,French,YOUNG SINGLES/COUPLES,Budget
2018-09-02,41,41328,38274,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-11-03,41,41394,38351,29,1,3.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-03-25,42,42084,38500,2,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-07-30,42,42434,38543,61,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-04-15,43,43053,38946,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-02,43,43063,39004,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-04,43,43153,39640,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-29,43,43153,39643,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-07-20,44,44278,40387,29,1,3.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-06-29,44,44327,40391,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-06-12,44,44335,40392,2,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-06-22,44,44400,40401,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-04-06,45,45039,40638,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-27,45,45116,41066,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-02-19,45,45116,41067,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-15,45,45152,41280,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-03,45,45152,41286,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-23,46,46131,41943,96,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-14,46,46178,41995,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-02-13,46,46210,42049,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-06-22,46,46213,42051,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-07-15,46,46236,42069,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-03,46,46323,42174,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-10,46,46328,42177,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-04-27,46,46400,42250,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-29,46,46401,42252,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-01-22,46,46416,42270,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-11-16,47,47046,42417,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-07-13,47,47089,42469,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-09-29,47,47228,42647,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-09-26,47,47232,42656,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-26,47,47267,42706,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-30,47,47336,42802,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-07-12,47,47496,43035,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-10-29,48,48000,43044,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-01-23,48,48055,43381,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-04-10,48,48055,43382,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-23,48,48067,43458,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-12-18,48,48067,43459,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-11-03,48,48094,43633,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-02-28,48,48240,44524,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-02-03,49,49093,44908,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-04-20,49,49141,45100,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-12-16,49,49236,45517,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-20,49,49236,45518,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-19,50,50119,46252,8,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-07-14,50,50206,46349,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-03-06,50,50303,46449,96,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-12,50,50457,46624,96,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-04-10,50,50472,46642,44,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-16,50,50476,46648,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-04,51,51041,46741,78,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-23,51,51060,46764,22,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-24,51,51351,47043,30,1,4.4,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-12-20,51,51351,47044,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-01-05,51,51376,47072,33,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-02-22,51,51378,47074,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-20,51,51380,47075,27,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-04-28,51,51380,47076,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-11-07,51,51438,47124,16,1,5.7,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-29,52,52077,47194,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-07-10,52,52425,47246,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-10,53,53110,47363,22,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-01,53,53179,47436,44,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-03,53,53233,47501,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-02-28,53,53415,47704,40,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-05,53,53460,47761,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-07-04,53,53464,47769,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-04-16,54,54326,48341,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-05,54,54377,48428,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-18,55,55024,48593,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-04,55,55181,49577,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-02-20,55,55192,49637,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-06-25,55,55192,49639,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-09-28,55,55207,49726,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-04-13,55,55218,49806,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-13,55,55229,49871,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-02,55,55229,49872,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-04-28,56,56042,50233,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-05-26,56,56042,50235,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-09-19,56,56055,50291,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-01-19,56,56055,50292,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-21,56,56147,50807,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-22,57,57096,51825,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-29,57,57097,51832,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-07-07,57,57157,52159,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-05-05,57,57198,52409,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-11-19,57,57238,52661,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-04-25,58,58014,52890,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-01-28,58,58080,53184,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-21,58,58107,53297,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-09-11,58,58155,53502,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-22,58,58253,53924,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-03,58,58277,54021,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-03-22,58,58277,54024,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-02-22,58,58370,54459,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-06-06,58,58370,54461,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-07-25,58,58371,54462,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-04-27,59,59095,55013,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-12-23,59,59302,55816,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-04-29,59,59358,56059,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-29,59,59358,56060,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-01-06,60,60207,57029,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-07-19,60,60210,57042,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-04-29,60,60210,57044,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-10-14,60,60319,57507,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-02-01,61,61091,57686,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-01-14,61,61259,57714,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-07-28,61,61310,57728,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-17,62,62091,58322,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-01-16,62,62091,58324,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-09-14,62,62157,58728,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-02,62,62157,58729,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-01-03,62,62160,58742,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-03-12,62,62160,58743,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-29,62,62160,58744,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-09,62,62170,58813,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-19,62,62198,58962,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-04-02,62,62198,58964,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-04-06,62,62198,58965,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-10,63,63002,59333,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-03,63,63010,59384,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-11-01,63,63075,59840,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2018-10-08,63,63088,59925,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-12,63,63109,60063,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-03-30,63,63109,60066,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-20,63,63118,60127,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-01-12,63,63118,60128,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-03-11,63,63118,60129,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-09-02,63,63191,60632,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-05-31,63,63212,60791,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-01-15,63,63252,61062,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-02-02,63,63252,61063,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-03-28,64,64105,61284,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-28,64,64247,61503,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-09-26,64,64310,61590,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-01-01,64,64351,61657,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-09-01,65,65032,61812,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-11-15,65,65139,62249,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-01-14,65,65139,62251,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-12-17,65,65218,62585,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-12-19,65,65234,62641,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-09-17,65,65267,62776,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-12,65,65284,62856,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-02-26,65,65284,62857,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-06-25,66,66089,63370,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-03-02,66,66163,63495,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-01-17,66,66211,63573,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-03-02,66,66314,63731,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-01-28,66,66340,63775,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-01,67,67063,64198,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-12,67,67112,64486,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-11-17,67,67168,64814,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-05,67,67168,64815,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-10-27,67,67181,64893,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-07-11,67,67189,64942,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-11-19,67,67189,64944,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-04-25,67,67189,64948,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-03-22,67,67210,65066,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-08,68,68108,65479,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-07-30,69,69000,65818,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-29,69,69033,66022,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-28,69,69063,66227,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-02-22,69,69063,66228,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-01-10,69,69165,66909,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-05-25,70,70106,68088,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2018-12-09,70,70112,68126,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-04,70,70142,68313,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-07-11,70,70220,68749,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-01-21,70,70227,68778,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-06,71,71072,69377,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-31,71,71117,69678,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-08-08,71,71202,70263,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-04-12,71,71202,70268,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-14,71,71219,70383,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-26,71,71219,70384,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-15,71,71219,70387,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-02-03,71,71219,70389,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-06-30,71,71219,70392,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-20,72,72115,71082,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-06-28,72,72115,71084,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-30,72,72122,71113,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-01-23,72,72122,71116,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
